0.0,-0.0,-0.0,-0.05774773100881739
0.01,-0.0,0.41732284013752574,-0.06037152039399288
0.02,0.004173217115601967,0.9238822213818003,-0.05684475355436041
0.03,0.013412146971829346,1.4817076270779124,-0.07019597526213256
0.04,0.028229226318327305,1.9973978391733913,0.09137236175817082
0.05,0.048203206239705115,2.447412698937783,0.004990831875106322
0.06,0.07267733491428074,2.976297240081428,0.038338395616822674
0.07,0.10244030957009716,3.5209485075741114,-0.04012193185532194
0.08,0.1376497971704437,4.149080459604682,-0.09610387833411471
0.09,0.17914060408634214,4.852040436336139,0.08330283412408265
0.1,0.22766101123844643,5.497429606412574,-0.09357004822111584
0.11,0.28263531039269524,6.280935792066112,0.008209054539780936
0.12,0.345444672071298,7.049758867234856,0.09287847227913978
0.13,0.4159422646403589,7.804406854706471,0.09369378788209798
0.14,0.49398633688533405,8.579078033864235,-0.05854144763346643
0.15,0.5797771207600044,9.442160656874545,0.057122471369615485
0.16,0.6741987307703228,10.257630575384198,0.04803796128212179
0.17,0.7767750390905035,11.068456024855323,0.0687999619192676
0.18,0.887459600612156,11.851518386702429,-0.03647790019505258
0.19,1.0059747840024549,12.644201758995315,-0.05606802435192951
0.2,1.1324168011327846,13.411374718269641,0.0006609608784836907
0.21,1.2665305475270787,14.132997475914483,0.021091137115137742
0.22,1.4078604700676183,14.830963215446573,-0.04829162904211118
0.23,1.5561668188740063,15.570540708471098,0.025512234831431807
0.24,1.429716960137429,16.34235600154024,-0.09261562492924157
0.25,1.2662934932474044,17.210162956779982,-0.0006743001901752255
0.26,1.0941917166403559,18.279238974105656,0.06163561196862319
0.27,0.9113993296154649,19.650110532883183,-0.09447545488704523
0.28,0.7148982178133904,21.3406012126946,0.08576643263362937
0.29,0.5014921938291458,23.52455583779648,0.02151005156803318
0.3,0.26624661861987226,25.544454106235555,-0.04118063748825438
0.31,0.010802056269579065,25.804956228856447,-0.005476771518956536
0.32,-0.2472475279102128,23.760737287312015,-0.029809546182892555
0.33,-0.4848549210422929,21.158341173703334,0.004127684947787397
0.34,-0.6964383654481484,19.100318664235747,0.08118230872492868
0.35000000000000003,-0.8874415813177127,17.59493156701741,0.042070041980798945
0.36,-1.0633909215068573,16.419191353569893,-0.07902329707979755
0.37,-1.2275828522656633,15.434342974018998,0.04932991164839734
0.38,-1.3819262823762402,14.579334703119452,-0.05269488758648975
0.39,-1.5277194691422669,13.771003578578144,-0.014317673762925809
0.4,-1.476162787355661,12.964623073129312,-0.05084177365079259
0.41000000000000003,-1.3465166187357611,12.137033905371336,-0.05912297992668552
0.42,-1.2251463029749363,11.26839226377579,-0.008969042047612216
0.43,-1.1124623895199577,10.344603580504801,-0.05254640379223883
0.44,-1.009016355724699,9.390597758139629,0.02887822921331723
0.45,-0.9151103794272377,8.384425418509819,0.04684436212523646
0.46,-0.8312661263616526,7.361459477247467,0.07966041192841353
0.47000000000000003,-0.7576515314935532,6.335938449399281,0.04745701056013521
0.48,-0.6942921455406261,5.345837772514002,-0.05399086181002941
0.49,-0.640833767192823,4.419917089647203,0.014510258241345178
0.5,-0.5966345953174512,3.517024582188366,0.028538515434502087
0.51,-0.5614643494460182,2.6639932473628574,0.017178053904342502
0.52,-0.5348244177470715,1.8737760531413516,0.09469136877854376
0.53,-0.5160866586607896,1.12723287286461,-0.08582895729780822
0.54,-0.5048143320202526,0.48282905654370867,-0.025521800156715638
0.55,-0.4999860438949359,-0.12274572913330475,-0.07419962942032675
0.56,-0.5012135013978402,-0.6711506077004057,-0.0986620981829479
0.5700000000000001,-0.507925006448054,-1.1744158864935332,0.07211903818408169
0.58,-0.5196691649464583,-1.6620311450236886,-0.09273209055138516
0.59,-0.5362894768275318,-2.09824769263025,-0.027274841201174474
0.6,-0.557271954596922,-2.516330384060653,-0.06429894570773598
0.61,-0.5824352599522129,-2.9148488327530373,0.06475773953970901
0.62,-0.6115837502989367,-3.305458529448165,0.01289161531171304
0.63,-0.6446383382196902,-3.689664074166937,-0.055933610209853483
0.64,-0.6815349820052726,-4.0774881699512395,0.007515219541760126
0.65,-0.7223098672178563,-4.47120276837369,-0.06156144096513303
0.66,-0.7670218990143995,-4.88473643769124,0.05954237135026791
0.67,-0.815869267917725,-5.30606033870745,-0.02533835562956381
0.68,-0.8689298765129604,-5.763378862530254,0.052375304243799964
0.6900000000000001,-0.9265636706963747,-6.238177319397188,-0.09015162601794297
0.7000000000000001,-0.9889454501572396,-6.774054749913957,0.014092239159090275
0.71,-1.0566860042473107,-7.3251128464831154,0.05082261777437472
0.72,-1.1299371402155334,-7.909084753099401,0.05867035165663387
0.73,-1.2090279958120969,-8.535882524444421,-0.09202314536422818
0.74,-1.2943868296189212,-9.262852269214303,0.08136455380272076
0.75,-1.3870153612436718,-9.976909094962814,0.01394096688387883
0.76,-1.4867844609194236,-10.777533225576052,0.09908968018614231
0.77,-1.5470328338660166,-11.592788100637229,0.09602876435530502
0.78,-1.431104950274566,-12.463753512189868,0.08149128623715801
0.79,-1.3064674028636176,-13.387256095297666,-0.05692734793911907
0.8,-1.1725948280143044,-14.441289731347377,-0.009359733373483434
0.81,-1.0281819155400074,-15.413264325262093,0.09493319906048939
0.8200000000000001,-0.8740492566614834,-16.088816041546185,-0.04218164976606975
0.8300000000000001,-0.7131610787990418,-16.56038274922985,0.09293024790569643
0.84,-0.5475572335160224,-16.352157273190326,0.033986930606946436
0.85,-0.38403564356807207,-15.725705158861842,0.04742882322250344
0.86,-0.22677857652540964,-14.742669457784377,0.023867396599577262
0.87,-0.07935186754524627,-13.60504578897001,0.05370603004818297
0.88,0.05669860368247189,-12.350971572786467,0.06706123403109088
0.89,0.18020833234759304,-11.031832613849572,0.09364740130819502
0.9,0.29052666931567267,-9.642353563793838,-0.02233681698232759
0.91,0.3869502153468708,-8.282357961427776,0.09687506894066655
0.92,0.4697738029368606,-6.783965261144855,-0.031142750117684817
0.93,0.5376134621335688,-5.329545245729975,0.03813230793681793
0.9400000000000001,0.5909089202360771,-3.8039777124297185,0.05501817594803496
0.9500000000000001,0.6289487016757761,-2.2715096324701682,-0.005686891085925502
0.96,0.6516638011419945,-0.8555372570497086,0.09209295365232958
0.97,0.6602191578455328,0.5131850542730328,0.097210911860203
0.98,0.6550873067679297,1.6370050332102093,0.05640490244663196
0.99,0.6387172530046967,2.316474543325541,0.039159937374292186
